KG_NR;KG;Meridian;GKZ;PG;BKZ;PB;FA_NR;FA;GB_KZ;GB;VA_NR;VA;DS_NR;DS;BL_KZ;BL;FL
"03032";"Ried";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6514318
"03033";"Schaltberg";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5800679
"03034";"Scherbling";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6747828
"03035";"Schindau";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7409179
"03036";"Schönbichl";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7846163
"03037";"Schweinberg";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9378908
"03038";"Seisenegg";"M31";"30536";"Viehdorf";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";5761606
"03039";"Stephanshart";"M31";"30503";"Ardagger";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";17211748
"03040";"Toberstetten";"M31";"30520";"Neuhofen an der Ybbs";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3512033
"03042";"Ulmerfeld";"M31";"30502";"Amstetten";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2212660
"03043";"Viehdorf";"M31";"30536";"Viehdorf";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6705001
"03044";"Wallsee";"M31";"30538";"Wallsee-Sindelburg";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3385196
"03045";"Windpassing";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6423333
"03046";"Winklarn";"M31";"30541";"Winklarn";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";7840551
"03047";"Kleinwolfstein";"M34";"30521";"Neustadtl an der Donau";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6610264
"03048";"Zeillern";"M31";"30544";"Zeillern";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";21565877
"03101";"Aigenfließen";"M31";"30509";"Ernsthofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";10447499
"03102";"Altenhofen";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6111563
"03103";"Au";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6023833
"03104";"Badhof";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4329289
"03105";"Brunnhof";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7192808
"03106";"Dorf an der Enns";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4556054
"03107";"Edelhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6229860
"03108";"Endholz";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";8461808
"03109";"Ennsdorf";"M31";"30508";"Ennsdorf";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7692744
"03110";"Erla";"M31";"30529";"St. Pantaleon-Erla";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";13827148
"03111";"Gstetten";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";3129608
"03112";"Haag Stadt";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";2734705
"03113";"Haidershofen";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4873281
"03114";"Heimberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";3600530
"03115";"Hofkirchen";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6215364
"03116";"Holzleiten";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4500508
"03117";"Knillhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";3997363
"03118";"Krottendorf";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4805684
"03119";"Limbach";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";5801225
"03120";"Ottendorf";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";5950459
"03121";"St. Pantaleon";"M31";"30529";"St. Pantaleon-Erla";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";14553248
"03122";"Penz";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7098621
"03123";"Porstenberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";2970379
"03124";"Radhof";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";5192562
"03125";"Ramingdorf";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";1560412
"03126";"Oberramsau";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";8784312
"03127";"Reichhub";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7794549
"03128";"Rems";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";5072711
"03129";"Rubring";"M31";"30509";"Ernsthofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7338788
"03130";"Salaberg";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";3719340
"03131";"Schudutz";"M31";"30514";"Haag";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6275707
"03132";"Sträußl";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6023869
"03133";"Strengberg";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4128295
"03134";"Thürnbuch";"M31";"30534";"Strengberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6120801
"03135";"Thurnstorf";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";13034362
"03136";"Tröstelberg";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";5178550
"03137";"St. Valentin";"M31";"30531";"St. Valentin";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6734536
"03138";"Vestenthal";"M31";"30515";"Haidershofen";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4211623
"03139";"Wanzenöd";"M31";"30506";"Behamberg";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7266735
"03201";"Abetzberg";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6491414
"03202";"Aschbach Dorf";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";3700952
"03203";"Aschbach Markt";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";2852121
"03204";"Oberaschbach";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";8201045
"03205";"Biberbach";"M31";"30507";"Biberbach";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";28408769
"03206";"Bubendorf";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";11177364
"03207";"Ertl";"M31";"30510";"Ertl";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";21135334
"03208";"Grub";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7785286
"03209";"Hartlmühl";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7690262
"03210";"Hohenreith";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";6240434
"03211";"Holzschachen";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";3679792
"03212";"St. Johann in Engstetten";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";7394737
"03213";"Krenstetten";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";6314473
"03214";"Kirnberg";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";14237398
"03215";"Meilersdorf";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";10044257
"03216";"St. Michael am Bruckbach";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";10830401
"03217";"Mitterhausleiten";"M31";"30504";"Aschbach-Markt";"305";"Amstetten";"015";"Amstetten";"030";"Amstetten";"03";"Amstetten";"";"";"3";"Niederösterreich";9715741
"03218";"St. Peter in der Au Dorf";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";19565798
"03219";"St. Peter in der Au Markt";"M31";"30530";"St. Peter in der Au";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";1644458
"03220";"Rohrbach";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";4955549
"03221";"Schwaig";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";5979839
"03222";"Seitenstetten Dorf";"M31";"30532";"Seitenstetten";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";28163693
"03223";"Seitenstetten Markt";"M31";"30532";"Seitenstetten";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";2297984
"03224";"Weistrach";"M31";"30539";"Weistrach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";5694907
"03225";"Wolfsbach";"M31";"30542";"Wolfsbach";"305";"Amstetten";"015";"Amstetten";"031";"Haag";"03";"Amstetten";"";"";"3";"Niederösterreich";9776075
"03301";"Allhartsberg";"M31";"30501";"Allhartsberg";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";17049793
"03302";"Böhlerwerk";"M31";"30533";"Sonntagberg";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";656513
"03303";"Garnberg";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";14833158
"03304";"Großhollenstein";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";31984527
"03305";"Haselgraben";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";14374323
"03306";"Hochau";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";4376190
"03307";"Kogelsbach";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";12305241
"03308";"Konradsheim";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";22138555
"03309";"Königsbergau";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";8979011
"03310";"Kreilhof";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";13296807
"03311";"Krengraben";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";14357702
"03312";"Kröllendorf";"M31";"30501";"Allhartsberg";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";4288780
"03313";"Maisberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";12372656
"03314";"Oberkirchen";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";54160979
"03315";"Ofenberg";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";2311576
"03316";"Oisberg";"M34";"30516";"Hollenstein an der Ybbs";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";11078988
"03317";"Opponitz";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";20079837
"03318";"Prochenberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";7650527
"03319";"Prolling";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";26328861
"03320";"Rien";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";5562244
"03321";"Schwarzenbach";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";8187326
"03322";"Schwarzenberg";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";13032112
"03323";"Schwarzois";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";8714399
"03324";"Sonntagberg";"M31";"30533";"Sonntagberg";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";17767891
"03325";"St. Georgen in der Klaus";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";10277121
"03326";"St. Georgen am Reith";"M34";"30526";"St. Georgen am Reith";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";14408257
"03327";"St. Leonhard am Walde";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";18673099
"03328";"Thann";"M34";"30524";"Opponitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";9083216
"03329";"Waidhofen an der Ybbs";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";4726973
"03330";"Waldamt";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";18310747
"03331";"Windhag";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";20941389
"03332";"Wirts";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";28938529
"03333";"Ybbsitz";"M34";"30543";"Ybbsitz";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";3413708
"03334";"Zell Arzberg";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";6509213
"03335";"Zell Markt";"M31";"30301";"Waidhofen an der Ybbs";"303";"Waidhofen an der Ybbs(Stadt)";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";498367
"03336";"Kematen";"M31";"30517";"Kematen an der Ybbs";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";1281509
"03337";"Niederhausleiten";"M31";"30517";"Kematen an der Ybbs";"305";"Amstetten";"015";"Amstetten";"033";"Waidhofen an der Ybbs";"03";"Amstetten";"";"";"3";"Niederösterreich";9705712
"04001";"Alland";"M34";"30601";"Alland";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";6811338
"04002";"Baden";"M34";"30604";"Baden";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";854811
"04003";"Braiten";"M34";"30604";"Baden";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";4282910
"04004";"Dornau";"M34";"30631";"Schönau an der Triesting";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";923288
"04005";"Gainfarn";"M34";"30603";"Bad Vöslau";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";23406032
"04006";"Gamingerhof";"M34";"30604";"Baden";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";1256653
"04007";"Glashütten";"M34";"30601";"Alland";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";16045110
"04008";"Groisbach";"M34";"30601";"Alland";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";3386779
"04009";"Großau";"M34";"30603";"Bad Vöslau";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";7095575
"04010";"Günselsdorf";"M34";"30612";"Günselsdorf";"306";"Baden";"016";"Baden";"041";"Ebreichsdorf";"04";"Baden";"";"";"3";"Niederösterreich";6622220
"04012";"Heiligenkreuz";"M34";"30613";"Heiligenkreuz";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";17561977
"04013";"Äußerer Kaltenbergerforst";"M34";"30601";"Alland";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";2756834
"04014";"Innerer Kaltenbergerforst";"M34";"30601";"Alland";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";6686924
"04015";"Klausenleopoldsdorf";"M34";"30616";"Klausen-Leopoldsdorf";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";40587091
"04016";"Kottingbrunn";"M34";"30618";"Kottingbrunn";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";11610908
"04017";"Leesdorf";"M34";"30604";"Baden";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";7750275
"04018";"Leobersdorf";"M34";"30620";"Leobersdorf";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";12350003
"04019";"Mayerling";"M34";"30601";"Alland";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";1982372
"04020";"Mitterberg";"M34";"30604";"Baden";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";2833559
"04021";"Möllersdorf";"M34";"30639";"Traiskirchen";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";5683121
"04022";"Oeynhausen";"M34";"30639";"Traiskirchen";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";1865667
"04023";"Pfaffstätten";"M34";"30625";"Pfaffstätten";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";7810919
"04024";"Pöllerhof";"M34";"30601";"Alland";"306";"Baden";"016";"Baden";"040";"Baden";"04";"Baden";"";"";"3";"Niederösterreich";731945
