"KG_NUMMER";"ANZ_GST";"ANZ_GST_GK";"FL_GST_GK";"ANZ_EZ";"ANZ_TP";"ANZ_EP";"ANZ_PP";"ANZ_MP";"ANZ_GP";"ANZ_GP_E";"ANZ_GP_G";"ANZ_GP_S";"ANZ_ADRESSEN";"ANZ_GEBAEUDE";"FL_GEBAEUDE";"ANZ_GEBAEUDENEBENFLAECHEN";"FL_GEBAEUDENEBENFLAECHEN";"ANZ_AECKER_WIESEN_WEIDEN";"FL_AECKER_WIESEN_WEIDEN";"ANZ_DAUERKULTUR_ERWERB";"FL_DAUERKULTUR_ERWERB";"ANZ_VERBUSCHTE_FLAECHEN";"FL_VERBUSCHTE_FLAECHEN";"ANZ_GAERTEN";"FL_GAERTEN";"ANZ_WEINGAERTEN";"FL_WEINGAERTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WAELDER";"FL_WAELDER";"ANZ_KRUMMHOLZFLAECHEN";"FL_KRUMMHOLZFLAECHEN";"ANZ_FORSTSTRASSEN";"FL_FORSTSTRASSEN";"ANZ_FLIESSENDE_GEWAESSER";"FL_FLIESSENDE_GEWAESSER";"ANZ_STEHENDE_GEWAESSER";"FL_STEHENDE_GEWAESSER";"ANZ_GEWAESSERRANDFLAECHEN";"FL_GEWAESSERRANDFLAECHEN";"ANZ_FEUCHTGEBIETE";"FL_FEUCHTGEBIETE";"ANZ_STRASSENVERKEHRSANL";"FL_STRASSENVERKEHRSANL";"ANZ_VERKEHRSRANDFLAECHEN";"FL_VERKEHRSRANDFLAECHEN";"ANZ_PARKPLAETZE";"FL_PARKPLAETZE";"ANZ_SCHIENENVERKEHRSANL";"FL_SCHIENENVERKEHRSANL";"ANZ_BETRIEBSFLAECHEN";"FL_BETRIEBSFLAECHEN";"ANZ_ABBAU_HALDEN_DEPONIEN";"FL_ABBAU_HALDEN_DEPONIEN";"ANZ_FREIZEITFLAECHEN";"FL_FREIZEITFLAECHEN";"ANZ_FRIEDHOEFE";"FL_FRIEDHOEFE";"ANZ_VEGETATIONSARME_FL";"FL_VEGETATIONSARME_FL";"ANZ_FELS_GEROELL";"FL_FELS_GEROELL";"ANZ_GLETSCHER";"FL_GLETSCHER";"RZI_ANZ_RECHTL_WEINGARTEN";"RZI_FL_RECHTL_WEINGARTEN";"RZI_ANZ_RECHTL_KEIN_WEING";"RZI_FL_RECHTL_KEIN_WEING";"RZI_ANZ_RECHTL_WALD";"RZI_FL_RECHTL_WALD";"RZI_ANZ_RECHTL_NICHT_WALD";"RZI_FL_RECHTL_NICHT_WALD";"FL_GES_VERWALTUNGSEINHEIT"
"01703";3756;478;943974;1803;7;42;;;9717;5173;3511;;;1449;207193;38;2496;579;1319457;;;306;377250;1864;1511368;26;45241;;;705;7519899;;;12;66108;17;39943;3;487;8;7598;;;365;260905;8;2905;6;8553;;;16;34875;;;4;22488;9;16314;;;;;;;;;;;;;;;11443080
"01704";8975;1887;3001201;5440;21;108;;;28758;13497;11939;;;5313;1106591;173;14436;313;993170;16;20422;307;305843;6245;4412547;144;473521;;;376;2353492;;;3;3860;31;1502311;12;45149;39;267462;;;766;1146249;73;79804;82;158946;3;64772;146;413510;2;49596;46;551076;9;46849;;;;;;;;;;;;;;;14009606
"01705";3154;397;1341660;1419;22;45;;;9328;5489;3318;;;1436;212126;68;7942;255;960494;15;30406;147;218192;1637;1436199;110;182161;;;432;5177613;;;35;44299;25;1250053;13;146404;19;175426;;;341;365591;21;70867;20;26434;4;35941;50;55371;1;7264;24;256636;3;5748;;;;;;;;;;;;;;;10665167
"01706";3350;517;944326;1809;18;54;;;18062;4597;3820;;;1665;238599;31;2446;129;682528;9;147655;148;368693;2073;1941835;194;492153;;;298;10007609;;;21;106557;11;50277;6;1233;10;47838;;;319;331775;20;12302;9;10683;;;17;70795;;;5;12467;1;9266;;;;;;;2;132;;;;;;;14534711
"01707";839;111;142567;492;11;13;;;5882;4968;715;;;490;71185;1;250;60;1040170;1;4592;11;86309;512;536680;;;;;106;14995477;;;19;91310;16;48116;1;107;8;3979;1;250;75;222772;3;883;4;4234;;;8;16253;;;2;4338;;;;;;;;;;;;;;;;;17126905
"01708";5706;2541;12345765;3931;12;85;;;16662;5515;10800;;;3248;628468;50;6841;944;11470806;3;12099;16;35869;3607;1761957;;;;;124;368596;;;2;1499;2;52882;13;180019;14;148679;;;530;895994;68;115286;1;2055;16;98214;174;600574;110;1082202;21;129285;2;13499;3;40337;;;;;;;;;;;;;17645161
"01709";2214;722;4667944;1591;8;35;;;4304;1380;2853;;;1166;230730;17;2013;589;5600099;1;3996;;;1328;711219;;;;;29;107791;;;;;5;34015;20;99517;27;75205;;;294;403648;122;139038;1;970;17;104432;55;218781;37;235267;10;86144;;;;;;;;;;;;;;;;;8052865
"01710";2007;644;1637986;1290;6;31;;;5022;2280;2583;;;703;268086;33;6122;858;6791601;1;3072;29;73377;801;456036;;;;;91;430675;;;;;5;4609;1;609;2;10099;;;525;500802;106;132331;3;2281;1;13243;98;650286;12;137163;9;64036;2;2467;;;;;;;;;;;;;;;9546895
"01801";3448;1058;1605002;1456;11;24;;;9736;4883;4808;;;2120;731297;131;16162;;;;;;;1973;1097223;;;;;26;34393;;;;;20;6114;2;257;40;55865;;;592;481074;44;50507;71;88890;1;74875;251;410377;;;166;406880;1;18576;;;;;;;;;;;;;;;3472490
"01802";1686;398;1266338;819;7;16;;;3460;1406;2040;;;978;423936;38;5253;21;105254;76;232534;16;13245;808;589005;;;;;4;83242;;;;;;;2;875;;;;;334;334895;33;24870;43;33943;5;26231;141;281767;;;84;209318;3;23224;;;;;;;;;;;;;;;2387592
"01803";5527;1672;5021852;2693;25;36;;;12692;5353;7243;;;3408;1836685;26;1497;142;576254;14;31790;3;5650;2747;1548437;;;;;56;199864;;;;;14;13633;8;61689;16;111511;;;1056;1232119;160;403182;131;235039;56;131968;661;1785062;;;172;349647;4;114558;;;;;;;;;;;;;;;8638585
"01804";928;117;301418;410;7;15;;;2362;1443;899;;;418;83440;21;2021;108;763586;;;27;42194;499;339993;33;61243;;;190;2158747;;;6;15880;28;33885;2;2659;22;20704;;;132;103418;25;7738;5;3556;;;3;4433;;;6;107434;1;7538;;;;;;;;;;;;;;;3758469
"01805";2311;354;1196790;1057;14;16;;;4423;2070;2319;;;1287;587785;88;10685;13;30735;1;2083;9;11343;1229;654447;69;133499;;;57;74562;;;;;14;5426;;;35;37266;;;339;359361;41;24591;34;53887;7;31068;204;551596;;;77;137318;2;31384;1;535;;;;;;;;;;;;;2737571
"01806";6385;872;1039892;3509;20;36;;;10024;4876;5014;;;4185;713825;90;7988;58;188862;;;19;45715;4139;2688770;137;274707;;;104;1566677;;;4;21759;;;3;1499;;;;;502;584656;42;18217;40;30681;2;7812;42;74864;;;41;152009;2;48538;;;;;;;;;;;;;;;6426579
"01807";1561;222;410433;729;7;11;;;3512;1760;1650;;;936;216531;48;5348;19;31680;;;1;7410;975;753085;3;6485;;;49;752457;;;4;4742;40;26035;7;1868;18;53679;;;161;212421;11;8082;8;4647;4;4747;9;10619;;;19;46467;1;11740;;;;;;;;;;;;;;;2158043
"01808";1938;512;1207968;914;12;9;;;4455;1875;2506;;;1275;572510;78;10940;15;85218;;;4;20773;1091;638672;;;;;31;65586;;;;;24;3816;3;31249;23;11052;;;313;347468;49;25551;59;96341;6;10329;197;383737;;;38;210770;1;8727;;;;;;;;;;;;;;;2522739
"01901";355;42;73301;111;7;11;;;1465;956;356;;;87;17222;;;107;863530;;;10;16108;86;107842;;;;;158;8329276;;;31;55929;4;13037;3;6163;;;;;51;98098;9;1619;1;192;;;14;16158;;;;;;;;;;;;;;;;;;;;;9525174
"01902";3659;620;758095;2342;25;30;;;13249;8868;3690;;;2246;333476;63;5690;201;1831200;8;132988;32;118936;2453;1779107;;;;;164;13024039;;;14;101946;20;61178;10;12579;24;19333;;;401;432978;25;20435;25;18009;;;48;107055;1;80404;18;67064;4;19435;;;;;;;;;;;;;;;18165852
"01903";3413;252;422619;1729;17;52;;;9269;3449;1665;;;1718;252436;14;3045;151;1354078;3;55891;34;138655;1841;1212699;;;;;607;16253985;;;72;114711;60;135353;10;30417;8;4647;;;271;410759;13;6576;6;9093;;;44;126550;1;106062;20;88698;10;14974;;;;;;;;;;;;;;;20318629
"01904";833;127;207985;400;10;22;;;3838;2650;770;;;346;52587;11;5674;159;1290092;;;29;56511;470;541976;;;;;109;10205088;;;7;76224;13;13546;2;409;20;8990;;;106;149613;18;13429;3;3704;;;7;22569;;;1;2176;;;;;;;;;;;;;;;;;12442588
"01905";3574;841;1281372;2256;20;52;;;14714;8436;5146;;;2070;369643;35;10398;159;1216245;8;36860;59;124191;2415;2291420;;;;;214;10482488;;;20;74910;40;72330;9;198502;48;65070;;;450;652784;86;454796;36;35751;2;35260;72;143833;;;19;89444;5;12424;;;;;;;;;;;;;;;16366349
"01906";3579;646;1315348;2134;31;71;;;14463;8690;4712;;;2145;450564;52;7919;122;986379;2;23386;44;129286;2276;2085547;;;;;249;24326136;;;46;194518;45;134641;10;54074;36;109242;;;503;746495;70;445111;53;49088;5;114815;75;193495;;;29;163859;9;35019;;;;;;;;;;;1;15450;;;30249574
"01907";1155;188;587870;517;18;29;;;5328;2500;1950;;;450;78103;9;1323;168;1476059;2;38827;35;133301;548;634328;;;;;263;17104552;;;38;85158;31;17895;8;5578;7;15229;;;207;413945;28;415929;4;8230;4;43857;12;60728;;;;;;;;;;;;;;;;;;;;;20533042
"01908";2386;288;691728;1234;28;39;;;9243;5922;2240;;;1173;211076;33;4878;277;2741695;10;83738;100;356433;1217;1167535;;;;;385;14625789;;;34;71344;41;52092;12;68891;21;27443;;;335;430468;38;109078;28;22195;3;52082;72;107398;;;17;74362;2;8370;1;29271;;;;;;;;;;;;;20244138
"01909";1914;369;670616;1107;19;43;;;7163;4798;2117;;;960;153477;3;416;420;3561175;4;18708;188;536269;1002;955528;;;;;204;11496784;;;17;82494;6;14272;8;5455;22;15303;;;254;315025;27;54710;8;6369;;;71;106342;;;7;14510;2;4024;;;;;;;;;;;;;;;17340861
"03001";1198;64;193494;152;8;7;;;3830;2652;789;;;113;65826;38;2418;914;6723887;;;29;25650;32;22123;;;;;474;1899073;;;7;825;24;31097;5;1000;;;;;258;188282;5;1073;;;;;89;93391;;;;;;;;;;;;;;;;;;;;;9054645
"03002";446;85;116861;181;3;3;;;2167;1043;779;;;132;41728;9;673;233;1784882;;;19;13234;124;119665;;;;;138;877633;;;1;6454;2;17390;6;1930;;;;;74;78282;2;600;;;;;26;36281;;;;;;;;;;;;;;;;;;;;;2978752
"03003";4945;1151;2609006;3099;13;104;;;33100;18691;9629;;;2817;1071756;392;40596;769;2928906;;;;;2836;1932409;;;;;429;767539;;;2;316;35;305834;26;11374;16;138980;2;139;696;835254;27;71340;71;133799;12;328748;221;751426;;;38;222974;4;33953;;;;;;;;;;;;;;;9575343
"03004";1261;247;1328253;510;4;28;;;4969;2290;2539;;;227;58670;22;2921;754;3769371;1;2049;6;7711;211;152063;;;;;390;1251910;;;21;21398;53;1096661;10;16694;7;87721;;;254;161003;15;26600;9;4802;;;55;49629;;;2;14278;4;1120;;;;;;;;;;;;;;;6724601
"03005";1941;368;2108062;467;11;45;;;7000;2362;3925;;;410;144069;49;6730;1234;7143518;;;3;3875;294;249389;;;;;647;2578767;;;3;3067;6;26504;18;5483;2;3143;;;218;326199;25;68983;2;726;;;143;207596;;;6;51839;3;2074;;;;;;;;;;;;;;;10821962
"03006";501;71;493871;129;6;15;;;3044;1305;1149;;;76;40545;25;2508;322;3166264;;;12;15559;26;25067;;;;;254;2724572;;;26;8191;2;2256;6;652;;;;;121;137288;6;4948;;;;;59;61569;;;2;949;;;;;;;;;;;;;;;;;6190368
"03007";1518;116;825417;329;6;35;;;5974;2981;1935;;;169;84028;43;5201;1025;5957259;13;46343;;;63;70103;;;;;503;2634172;;;4;1391;38;58053;13;3629;8;16243;;;216;336594;21;153514;3;6173;1;23988;96;162512;;;3;7805;;;;;;;;;;;;;;;;;9567008
"03008";2389;420;757334;838;12;40;;;10055;4290;3397;;;625;203895;87;9032;1302;9063564;;;9;6750;600;471916;;;;;535;1569099;;;17;6429;61;141430;17;57402;2;7655;;;412;378119;9;5672;2;2721;;;118;163377;1;10925;5;23311;2;3154;;;;;;;;;;;;;;;12124451
"03009";1620;286;810319;735;11;29;;;11232;6365;2432;;;508;157671;97;6400;751;6797937;5;14992;72;88324;486;449023;;;;;319;2384507;;;12;9975;22;315243;9;5167;4;60526;;;168;323049;;;1;372;;;106;136330;;;37;581282;1;2680;;;;;;;;;;;;;;;11333478
"03010";336;38;88534;146;7;16;;;3835;3439;318;;;75;13093;8;1903;124;282761;;;6;16821;62;54315;;;;;206;2322671;;;11;13380;12;1122414;1;82;1;27676;;;76;81227;7;19111;1;715;;;8;3640;;;3;10034;;;1;71;;;;;;;;;;;;;3969914
"03011";1140;190;1908720;150;8;15;;;4703;2218;2140;;;112;69000;37;3242;897;7358917;4;4379;46;37272;16;14460;;;;;331;1610687;;;6;748;20;40279;4;805;;;;;191;198387;1;613;1;1168;;;83;87685;;;;;;;;;;;;;;;;;;;;;9427642
"03012";1672;271;558026;470;6;38;;;7047;4422;2222;;;424;119893;43;5301;1036;4869759;;;;;354;311879;;;;;165;604054;;;;;35;75865;3;1138;1;1463;;;296;291658;8;50100;1;1629;15;133745;59;59661;;;3;14289;2;5590;;;;;;;;;;;;;;;6546024
"03013";695;99;448751;191;6;30;;;2606;1189;1109;;;134;57913;29;2837;488;3571029;5;60995;40;43740;80;67386;;;;;135;715210;;;;;4;1394;8;1964;;;;;108;132529;2;443;;;;;66;75240;;;1;5206;;;;;;;;;;;;;;;;;4735886
"03014";660;38;91199;137;4;6;;;2258;1337;350;;;104;43348;16;2438;469;2586501;7;17908;18;17770;69;51778;;;;;188;480466;;;;;11;11854;2;2868;;;;;71;88900;8;24143;1;1974;;;42;40128;;;4;18553;1;1097;;;;;;;;;;;;;;;3389726
"03015";1242;184;256198;674;3;26;;;8680;5793;1349;;;620;241528;52;5676;298;1589281;2;3128;6;8902;621;431445;;;;;200;641202;;;1;1453;15;141703;3;603;5;36168;;;147;172284;13;19226;5;20186;7;65459;34;181247;;;13;76719;;;;;;;;;;;;;;;;;3636210
"03016";632;37;306143;225;4;7;;;2709;1447;462;;;119;38946;13;1677;431;2260660;;;4;8417;78;69510;;;;;69;377762;;;;;8;79216;14;24996;;;;;70;108530;4;10207;1;2007;4;11563;40;127479;;;8;33154;;;;;;;;;;;;;;;;;3154124
"03017";536;84;1236041;207;3;17;;;3346;2154;1148;;;133;16862;12;954;197;349748;;;5;4898;150;89533;;;;;248;1955998;;;14;40667;7;700495;8;73528;2;16197;1;3391;77;72373;6;7425;;;;;5;849;;;1;5701;;;;;;;;;;;;;;;;;3338619
"03018";917;102;443766;203;4;26;;;3023;1420;1335;;;147;59820;30;5575;619;4602281;14;30104;;;59;50107;;;;;287;1389834;;;3;2062;1;235063;7;2260;1;17251;;;98;144363;16;29020;1;436;;;93;86865;;;3;8010;;;;;;;;;;;;;;;;;6663051
"03019";2142;219;657347;344;10;57;;;6739;2990;3138;;;344;115681;61;6790;1372;7178110;;;15;23104;136;96238;;;;;915;3658306;;;15;3273;6;518406;52;140243;9;23605;;;339;337548;21;56832;4;4418;;;176;167426;18;65722;3;3223;2;1877;;;;;;;;;;;;;;;12400802
"03020";870;450;3704132;162;5;8;;;5791;1221;4238;;;123;59539;33;1935;549;5412884;;;16;18362;29;31375;;;;;361;3114759;;;14;26181;10;31183;8;2728;;;;;165;158568;3;4808;;;;;82;99390;;;;;;;;;;;;;;;;;;;;;8961712
"03021";847;70;631520;204;7;19;;;3703;2437;1003;;;135;69240;34;3476;593;5693430;2;1767;9;14913;38;36544;;;;;353;1730875;;;3;763;7;18398;11;9911;1;4324;1;183;156;235519;1;118771;;;1;63;78;93995;2;8371;;;;;;;;;;;;;;;;;;;8040543
"03022";1008;146;453907;488;4;12;;;4747;3167;909;;;319;111843;26;3457;559;3784990;;;6;6498;295;284292;;;;;70;348451;;;;;1;66212;9;19162;2;48497;;;149;168536;1;16191;;;5;23377;87;189098;;;6;8998;1;5407;4;315;;;;;;;;;;;;;5085324
"03023";3271;988;3682852;1830;8;53;;;20082;10859;8057;;;1567;533837;115;8830;930;3847393;;;53;190788;1500;1199071;;;;;443;5170262;;;15;20099;63;317714;15;6497;20;86158;;;488;783635;52;211839;5;14203;19;214112;195;869412;51;459397;51;386732;2;7902;;;;;;;;;;;;;;;14327881
"03024";1159;48;276148;167;17;26;;;3900;2077;1215;;;118;54152;40;4052;700;5152195;1;621;17;19652;8;5833;;;;;686;4208235;;;11;5079;5;47283;9;4134;;;;;211;227964;5;1550;;;;;88;72137;;;;;;;;;;;;;;;;;;;;;9802887
"03025";864;273;1099980;395;5;16;;;4936;1647;2464;;;291;89963;31;2486;355;3103162;4;5809;2;11230;315;276630;;;;;177;726874;;;;;7;27889;4;675;;;;;135;189405;;;;;;;29;39829;2;19443;4;30860;2;4098;;;;;;;;;;;;;;;4528353
"03026";664;74;161125;234;4;21;;;3402;2021;948;;;179;59332;32;3811;341;3339690;;;5;4223;140;106015;;;;;293;2001073;;;5;4457;10;2270;7;1714;;;;;149;154780;14;24185;1;1838;;;48;49765;1;1373;;;3;3255;;;;;;;;;;;;;;;5757781
"03027";494;27;78048;126;3;11;;;2357;1304;310;;;81;41054;22;2168;367;3456157;2;326;100;100093;41;36713;;;;;70;355760;;;5;230;15;36501;4;3187;;;;;121;116472;1;562;;;;;43;60114;;;1;8776;;;;;;;;;;;;;;;;;4218113
"03028";551;157;323398;273;2;10;;;3080;1813;1090;;;212;59035;17;1617;240;1016827;;;2;650;196;169628;;;;;36;209359;;;;;;;;;2;6093;;;67;157185;9;85162;2;2126;;;29;78434;;;5;28384;2;2524;;;;;;;;;;;;;;;1817024
"03029";1271;285;1402851;493;10;26;;;5780;2697;2470;;;357;124466;39;4662;632;6253285;6;197269;37;52461;367;318449;;;;;275;1392511;;;7;1869;19;49050;15;8444;8;18572;;;251;271829;9;18544;3;3454;;;86;94540;;;2;3027;1;5484;;;;;;;;;;;;;;;8817916
"03030";630;222;1071776;175;5;6;;;2410;545;1810;;;135;35397;13;831;367;1705472;2;4862;60;35114;102;76855;;;;;111;234040;;;;;6;39259;4;2001;1;543;;;91;68216;3;3135;;;;;37;43698;;;3;4580;;;;;;;;;;;;;;;;;2254003
"03031";887;340;2159023;314;3;18;;;4965;2055;2641;;;231;72488;31;4436;413;3436809;1;425;4;9551;184;152995;;;;;245;972559;;;;;9;13078;6;6422;6;20919;;;116;141651;13;29253;1;1061;4;2865;43;63762;;;1;6173;;;;;;;;;;;;;2;1819;;;4934447
"03032";1002;256;1814927;253;5;36;;;3743;1198;2390;;;204;83715;31;5509;617;5118828;;;4;4262;120;95095;;;;;293;922878;;;1;111;4;11582;3;1307;;;;;117;149898;8;12439;;;;;97;98480;;;3;3456;4;3911;;;;;;;;;;;;;;;6511471
"03033";583;38;943501;155;5;26;;;2987;1236;766;;;75;32018;24;2401;404;2750723;;;32;30412;18;13188;;;;;335;2744893;;;9;14126;5;10100;5;1418;;;;;115;130033;9;6750;1;2800;;;44;38740;;;2;21287;;;;;;;;;;;;;;;;;5798889
"03034";1126;93;465093;175;6;16;;;4003;2916;774;;;106;54239;30;2926;853;5354719;;;28;23800;38;32053;;;;;250;1028153;;;;;13;41180;4;779;;;;;131;116117;;;;;;;64;79099;2;13193;2;3467;;;;;;;;;;;;;;;;;6749725
"03035";1290;262;2863690;176;10;19;;;4392;1409;2394;;;162;87718;43;4065;989;6422931;3;8974;12;7436;56;51566;;;;;269;378560;;;;;29;100250;3;4026;;;;;174;201559;;;1;1258;;;94;82390;10;55452;2;3000;;;;;;;;;;;;;;;;;7409185
"03036";2014;457;1907270;824;7;49;;;10313;5785;3806;;;677;233303;71;10841;1052;4928303;;;15;28788;585;451264;;;;;384;1181854;;;5;825;23;103186;39;45565;4;24920;;;332;318977;7;6444;6;44025;;;109;395496;12;11054;10;65447;;;;;;;;;;;;;;;;;7850292
"03037";1007;221;2842525;189;11;39;;;4166;1250;2776;;;73;53964;20;3501;655;5425640;1;1629;5;3562;25;20274;;;;;500;3200121;;;6;777;22;329577;16;60447;1;19950;;;132;183224;3;6177;1;2589;;;48;67261;;;;;;;;;;;;;;;;;;;;;9378693
"03038";915;75;134921;191;6;17;;;3123;2154;879;;;157;59817;22;4699;593;4008008;2;2715;28;29086;112;86899;;;;;280;1147497;;;7;4184;18;27554;10;10501;2;6726;;;160;202375;10;82614;;;3;1827;82;73056;;;4;14153;;;;;;;;;;;;;;;;;5761711
"03039";3308;465;2403066;731;16;61;;;9977;4120;5047;;;419;159451;53;9070;2308;13302009;5;4935;13;10870;235;195515;;;;;1128;2615967;;;8;1088;94;253564;30;30411;;;3;2240;600;438180;11;5078;4;800;;;165;173764;;;1;3984;1;4159;;;;;;;;;;;;;;;17211085
"03040";618;18;18013;80;3;19;;;1650;978;192;;;73;25321;18;1861;487;2670920;;;2;1162;28;19475;;;;;203;675332;;;3;1670;10;15216;4;526;;;;;67;65137;;;1;654;;;33;33998;;;;;;;;;;;;;;;;;;;;;3511272
"03042";760;204;404773;419;5;14;;;4813;3002;1136;;;321;73592;64;3633;337;1701423;;;;;325;239285;;;;;61;51021;;;;;1;583;;;;;;;82;104031;1;2510;8;4064;;;13;11107;;;6;7204;2;14023;;;;;;;;;;;;;;;2212476
"03043";1211;181;543045;298;12;18;;;4746;2555;1995;;;241;94837;33;4590;824;4766394;;;16;10846;179;136689;;;;;312;1115149;;;;;8;5039;16;7971;4;7172;;;191;279955;18;132996;10;33823;;;78;89492;;;5;15348;1;2822;;;;;;;;;;;;;;;6703123
"03044";844;232;308873;453;2;24;;;4439;2496;1795;;;376;88415;26;2326;220;574211;;;;;400;336954;;;;;130;1403020;;;9;6349;2;668099;4;6094;2;42508;;;120;135344;6;8122;8;4855;;;13;48075;;;4;61603;;;;;;;;;;;;;;;;;3385975
"03045";657;45;172223;211;6;14;;;3858;2657;443;;;137;57105;27;2658;385;3641291;;;11;10778;83;69773;;;;;325;2350233;;;9;3241;4;9442;5;1797;;;;;123;182236;6;10243;;;;;64;66987;4;12518;4;7004;;;;;;;;;;;;;;;;;6425306
"03046";1660;607;2368878;658;9;56;;;7979;3061;4754;;;472;127701;42;2953;880;5067540;;;39;33704;441;381398;;;;;298;1518106;;;1;246;27;142787;11;2211;2;22237;;;211;266785;;;;;;;62;65207;21;153727;9;49408;1;1669;;;;;;;;;;;;;;;7835679
"03047";640;47;441062;141;4;8;;;3421;2614;696;;;93;50846;32;3498;460;4923024;2;12798;8;8357;12;11128;;;;;274;1363204;;;;;4;10607;6;10310;;;;;146;177047;1;612;;;;;18;31556;1;6013;;;;;;;;;;;;;;;;;;;6609000
"03048";2720;497;1690598;828;26;71;;;13376;6666;4853;;;632;253582;137;15705;1627;15882884;8;41895;24;17636;423;347396;;;;;792;3502852;;;14;5840;26;57205;20;39431;3;10461;5;4022;509;823123;23;236647;5;2611;;;213;296880;;;6;26172;1;3168;;;;;;;;;;;2;2216;;;21567510
"03101";1259;205;2314494;270;11;18;;;5329;2379;1902;;;246;104169;79;11240;830;8383204;;;11;6102;121;122274;;;;;298;1413639;;;26;9591;8;46313;9;5036;;;;;174;240838;2;1302;;;;;109;106067;;;2;694;1;970;;;;;;;;;;;1;1126;;;10451439
"03102";894;364;4300055;391;8;14;;;4517;1165;2859;;;322;92954;40;7497;379;4873112;4;10625;;;280;276071;;;;;132;216821;;;2;1620;10;46838;20;71989;4;7638;;;171;306734;24;122288;1;1461;;;52;60398;1;2613;2;13045;;;;;;;;;;;;;;;;;6111704
"03103";617;97;713072;136;9;12;;;2888;1479;876;;;18;5178;4;657;445;2755109;;;2;24885;2;2842;;;;;141;1947272;;;9;6125;9;953786;3;9017;10;186195;;;63;110618;2;456;;;;;8;4896;;;8;14897;;;;;;;;;;;;;;;;;6021933
"03104";576;30;57165;143;3;7;;;2208;1394;197;;;122;38695;17;1556;382;3229310;;;1;212;65;57751;;;;;161;813478;;;;;5;22424;2;219;;;;;99;84180;10;24762;;;;;61;56702;;;;;;;;;;;;;;;;;;;;;4329289
"03105";978;89;906633;214;5;14;;;3757;2000;1295;;;161;57726;52;8809;691;5825379;3;11843;6;3481;63;53870;;;;;245;940717;;;1;372;13;37267;11;5278;;;;;172;168955;;;;;2;2855;81;64321;;;9;13911;;;;;;;;;;;;;;;;;7194784
"03106";886;240;866998;480;2;26;;;4610;3025;1558;;;351;79936;64;8526;275;2155702;;;4;80503;391;349139;;;;;134;1088655;;;;;9;428495;2;1331;3;9159;;;93;165901;4;2493;2;432;2;61604;30;31459;5;78103;2;14380;;;;;;;;;;;;;;;;;4555818
"03107";747;108;1132910;271;3;7;;;3933;1426;1451;;;212;76609;25;4135;443;4834795;1;16998;45;42106;149;133232;;;;;153;705154;;;4;506;11;23098;3;822;2;1128;;;169;155984;12;89044;;;2;31117;66;103571;1;6750;1;4688;;;;;;;;;;;;;;;;;6229737
"03108";776;14;307669;121;10;8;;;2913;1869;366;;;91;51097;28;7896;596;6540654;;;2;1201;10;21070;;;;;298;1482024;;;;;3;27074;5;4349;8;3008;;;106;196054;7;69128;;;;;58;61090;;;5;4439;;;;;;;;;;;;;;;;;8469084
"03109";2025;538;2243136;1009;2;36;;;8383;4876;3404;;;944;330971;73;9795;546;3779167;;;12;30477;828;588357;;;;;272;808771;;;;;4;463405;7;39653;7;49289;;;200;447361;42;245623;12;18244;57;147602;146;719290;;;7;15048;;;;;;;;;;;;;;;;;7693053
"03110";1580;189;1808166;496;16;66;;;6623;4301;1496;;;364;108436;41;7096;766;6497641;5;9888;3;8361;318;278769;;;;;444;5469462;;;10;57309;20;647089;15;112727;13;117557;;;182;270968;26;39858;2;2849;;;70;98853;5;92479;4;7415;1;1442;;;;;;;;;;;;;;;13828199
"03111";441;45;299140;122;2;5;;;2145;947;668;;;112;31487;12;1846;303;2228974;1;6081;7;4886;48;39663;;;;;69;555666;;;2;3400;;;5;3725;1;1502;;;101;101872;9;75877;;;2;20687;40;39895;;;3;14047;;;;;;;;;;;;;;;;;3129608
"03112";1291;239;313358;810;4;22;;;6881;3177;2265;;;752;198808;50;5554;193;1135184;1;348;1;595;762;589068;;;;;33;122333;;;3;543;8;9766;;;1;750;;;179;250706;18;186445;25;28167;3;61430;40;86592;;;8;48972;2;9500;;;;;;;;;;;;;;;2734761
"03113";926;221;483608;438;10;35;;;4590;1954;2133;;;376;104283;111;14652;444;3416344;1;667;5;4501;322;250146;;;;;91;522574;;;1;1584;3;200595;5;800;1;725;;;89;181263;7;48542;10;3954;1;8772;71;71698;1;588;5;31892;2;9505;;;;;;;;;;;;;;;4873085
"03114";378;48;879320;75;3;9;;;1946;1004;624;;;68;44477;20;3955;272;2943495;2;6692;;;13;7266;;;;;55;277293;;;;;;;4;8815;3;2703;;;70;149329;15;82500;;;1;1722;43;81174;;;;;;;;;;;;;;;;;;;;;3609421
"03115";790;130;1473144;118;5;11;;;2724;939;1174;;;129;49591;24;4789;583;5156212;3;5757;3;1294;27;26358;;;;;202;543303;;;;;18;55013;5;2446;;;;;122;164729;11;95707;;;3;50988;81;59389;;;;;;;;;;;;;;;;;;;;;6215576
"03116";540;110;1102213;250;4;9;;;2644;578;1098;;;169;62366;23;3710;329;3907480;;;2;11137;121;101243;;;;;36;116800;;;;;4;2327;9;3296;2;1276;2;1810;92;111681;19;81641;;;4;36555;61;61948;;;;;;;;;;;;;;;;;;;;;4503270
