"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"61234";"Rossegg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60309";"Georgsberg";190;1426;0;115;38616;946;2273813;133;380357;0;0;0;0;195;2009368;6;15347;0;0;0;0;2;281;0;0;0;0;0;0;0;0;0;0;4;15066;35;103679;0;0;1;23415;1;6962;0;0;0;0;29;67147;0;0;0;0;0;0;0;0;0;0;0;0;4;6155;4821180;34;"";+0;+0;0;0;0;2;0;0;0;0;0;0;0;0
"61235";"Sallegg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";124;858;0;73;71817;452;4324814;6;24356;0;0;0;0;295;13544770;6;48283;0;0;0;0;5;47643;0;0;0;0;0;0;0;0;1;640;0;0;29;182802;0;0;0;0;4;109160;0;0;0;0;24;73218;0;0;0;0;0;0;0;0;0;0;1;424;0;0;18196842;34;"";+0;+0;0;0;0;5;2;2;0;0;0;0;0;0
"61236";"St. Josef (Weststeiermark)";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60326";"Sankt Josef (Weststeiermark)";240;1820;0;235;64957;984;2979230;269;764498;8;10887;0;0;261;2637069;12;124319;0;0;0;0;3;15856;0;0;0;0;0;0;0;0;9;108463;0;0;60;161803;0;0;0;0;1;17454;0;0;0;0;56;132122;0;0;0;0;0;0;0;0;0;0;1;651;2;11576;6742763;34;"";+0;+0;0;0;0;4;0;0;0;154;0;0;0;0
"61237";"St. Stefan";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60330";"Sankt Stefan ob Stainz";287;935;0;206;50092;394;1003752;220;523475;45;83684;0;0;56;526614;5;5658;0;0;0;0;4;4801;0;0;0;0;0;0;0;0;1;857;0;0;30;83621;0;0;0;0;2;28598;1;2579;0;0;24;38052;0;0;0;0;2;4413;0;0;0;0;0;0;1;9979;2276896;34;"";+0;+0;0;0;0;2;0;0;0;173;0;0;0;0
"61238";"Sierling";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60320";"Marhof";304;1576;0;180;73000;728;3053135;171;423123;4;8350;0;0;439;7488677;9;22429;0;0;0;0;9;22429;0;0;0;0;0;0;0;0;0;0;0;0;60;204735;0;0;0;0;0;0;0;0;0;0;53;185866;3;11132;0;0;0;0;0;0;0;0;1;247;3;7490;11273449;34;"";+0;+0;0;0;0;6;1;1;0;0;0;0;0;0
"61239";"Stainz";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60333";"Stainz";465;1124;109;424;170909;364;1107214;312;549084;0;0;0;0;7;646853;22;48202;0;0;0;0;20;41802;0;0;0;0;0;0;0;0;0;0;2;6400;100;228610;0;0;9;48946;11;29698;0;0;0;0;52;57249;1;3179;0;0;0;0;10;11561;1;11666;0;0;16;66311;2750872;34;"";+0;+0;0;0;0;4;30;30;0;1693;1;0;0;0
"61240";"Stallhof";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60335";"Stallhof";144;358;0;58;54390;283;890024;3;22284;0;0;0;0;4;7843;17;53183;0;0;0;0;17;53183;0;0;0;0;0;0;0;0;0;0;0;0;21;34012;0;0;0;0;3;10102;0;0;0;0;13;18508;0;0;0;0;0;0;0;0;0;0;0;0;5;5402;1061736;34;"";+0;+0;0;0;0;1;1;1;0;1279;1274;0;0;0
"61241";"Teipl";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60318";"Lannach";218;1271;0;144;44533;810;3331619;110;507769;0;0;0;0;183;2163920;2;13515;0;0;0;0;1;11554;0;0;0;0;0;0;0;0;1;1961;0;0;33;157582;0;0;3;51830;2;24700;0;0;0;0;28;81052;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6218938;34;"";+0;+0;0;0;0;2;0;0;0;237;0;0;0;0
"61242";"Teufenbach";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60320";"Marhof";110;315;0;58;31506;171;571797;25;74331;14;52667;0;0;81;453680;12;15883;0;0;0;0;11;14477;0;0;0;0;0;0;0;0;0;0;1;1406;28;42438;0;0;0;0;0;0;0;0;0;0;27;40738;0;0;0;0;0;0;0;0;0;0;0;0;1;1700;1242302;34;"";+0;+0;0;0;0;0;0;0;0;0;0;0;0;0
"61243";"Tobisegg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60326";"Sankt Josef (Weststeiermark)";194;841;0;133;31282;429;1109114;152;499377;4;15717;0;0;95;958653;7;7576;0;0;0;0;7;7576;0;0;0;0;0;0;0;0;0;0;0;0;25;55948;0;0;0;0;0;0;0;0;0;0;25;55948;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2677667;34;"";+0;+0;0;0;0;4;3;3;0;0;0;0;0;0
"61244";"Trog";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60320";"Marhof";107;249;0;50;41350;90;1739876;10;92497;0;0;0;0;185;12700780;5;47001;0;0;0;0;4;44066;0;0;0;0;0;0;0;0;0;0;1;2935;16;137402;0;0;0;0;2;9752;0;0;1;24362;12;99438;0;0;0;0;0;0;0;0;0;0;0;0;1;3850;14758906;34;"";+0;+0;0;0;0;3;0;0;0;0;0;0;0;0
"61245";"Vochera am Weinberg";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60307";"Bad Gams";162;731;12;199;24781;383;901341;122;326013;21;26672;0;0;71;738698;1;685;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;685;0;0;17;53161;0;0;0;0;1;24755;0;0;0;0;15;26353;0;0;0;0;0;0;0;0;0;0;0;0;1;2053;2071351;34;"";+0;+0;0;0;0;1;21;21;0;191;114;0;77;0
"61246";"Wald";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60320";"Marhof";158;825;0;95;21396;488;1467719;59;154495;0;0;0;0;151;1760874;12;26572;0;0;0;0;12;26572;0;0;0;0;0;0;0;0;0;0;0;0;22;89667;0;0;0;0;1;15903;0;0;0;0;18;69595;0;0;0;0;0;0;0;0;0;0;1;151;2;4018;3520723;34;"";+0;+0;0;0;0;4;1;1;0;1;0;0;0;0
"61247";"Wetzelsdorf";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60334";"Stainztal";385;2366;0;200;64456;1514;4260124;110;162203;0;0;0;0;512;3372999;24;66721;0;0;0;0;13;41399;0;0;0;0;0;0;2;2762;9;22560;0;0;63;228161;0;0;0;0;2;11998;0;0;0;0;59;159564;0;0;0;0;0;0;1;3189;1;53410;0;0;0;0;8154664;34;"";+0;+0;0;0;0;3;6;6;0;93;0;0;0;0
"61249";"Zirknitz";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60330";"Sankt Stefan ob Stainz";255;1508;0;157;50440;948;2745658;129;472074;3;8984;0;0;232;1914333;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;122094;1;2157;0;0;4;26210;0;0;0;0;40;84614;0;0;0;0;0;0;0;0;0;0;0;0;1;9113;5313583;34;"";+0;+0;0;0;0;4;3;3;0;0;0;0;0;0
"61250";"Steinreib";"Steiermark";"Deutschlandsberg";"Stainz";"Deutschlandsberg";"Deutschlandsberg";"60310";"Greisdorf";195;912;0;227;21678;507;912543;36;53755;139;281659;0;0;75;491641;4;3080;0;0;0;0;4;3080;0;0;0;0;0;0;0;0;0;0;0;0;24;65084;0;0;0;0;1;20241;0;0;0;0;23;44843;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1829440;34;"";+0;+0;0;0;0;3;0;0;0;0;0;0;0;0
"62001";"Aigen";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60448";"Sankt Anna am Aigen";201;1331;0;146;42482;733;2276623;233;470627;47;60203;0;0;143;764694;4;10893;0;0;0;0;4;10893;0;0;0;0;0;0;0;0;0;0;0;0;42;142764;0;0;1;1908;2;36108;0;0;0;0;36;82408;0;0;0;0;0;0;1;5779;0;0;0;0;2;16561;3768286;34;"";+0;+0;0;0;0;6;2;2;0;998;998;0;0;0
"62002";"Burgfeld";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60410";"Fehring";69;472;0;66;18050;266;1149911;38;202385;18;51607;0;0;81;1006011;1;1476;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1476;0;0;15;35928;0;0;0;0;0;0;0;0;0;0;15;35928;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2465368;34;"";+0;+0;0;0;0;1;2;2;0;0;0;0;0;0
"62003";"Bairisch Kölldorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60404";"Bairisch Kölldorf";389;1908;73;324;69190;960;3081770;350;1074925;38;63859;0;0;286;1848032;2;7332;0;0;0;0;1;7186;0;0;0;0;0;0;0;0;1;146;0;0;63;191496;0;0;0;0;1;743;0;0;1;3160;59;182644;0;0;0;0;0;0;0;0;0;0;0;0;2;4949;6336604;34;"";+0;+0;0;0;0;6;48;8;40;2330;1582;0;743;0
"62004";"Fehring";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60410";"Fehring";576;1565;141;376;160113;846;3525888;190;292442;0;0;0;0;87;1059699;26;144018;0;0;8;76586;2;18056;5;1134;0;0;0;0;0;0;5;17767;6;30475;112;545837;0;0;4;77315;5;27544;0;0;1;5030;42;134813;1;847;0;0;0;0;11;21615;3;18396;0;0;45;260277;5727997;34;"";+0;+0;0;0;0;4;50;42;8;2921;1890;0;1005;0
"62005";"Frutten";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60414";"Frutten-Gießelsdorf";211;1571;0;115;35153;809;2112910;160;390294;34;56903;0;0;427;1311237;3;10642;0;0;0;0;3;10642;0;0;0;0;0;0;0;0;0;0;0;0;30;131060;0;0;0;0;1;22565;0;0;0;0;27;103801;0;0;0;0;0;0;2;4694;0;0;0;0;0;0;4048199;34;"";+0;+0;0;0;0;3;1;1;0;119;119;0;0;0
"62006";"Gießelsdorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60414";"Frutten-Gießelsdorf";181;1726;0;244;37920;646;1444005;244;487212;213;322031;0;0;383;1212346;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;99993;0;0;0;0;0;0;0;0;0;0;23;93293;0;0;0;0;0;0;1;6700;0;0;0;0;0;0;3603507;34;"";+0;+0;0;0;0;1;1;1;0;0;0;0;0;0
"62007";"Gutendorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60424";"Kapfenstein";125;1108;0;96;24390;562;2238075;135;451879;24;101171;0;0;285;3067300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;110837;0;0;0;0;0;0;0;0;0;0;32;110837;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5993652;34;"";+0;+0;0;0;0;3;2;2;0;0;0;0;0;0
"62008";"Habegg";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60420";"Hatzendorf";69;676;0;75;25497;367;1835905;107;474897;3;7984;0;0;98;680647;1;5827;0;0;0;0;1;5827;0;0;0;0;0;0;0;0;0;0;0;0;28;92292;0;0;0;0;2;8203;0;0;0;0;26;84089;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3123049;34;"";+0;+0;0;0;0;0;5;5;0;0;0;0;0;0
"62009";"Haselbach";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60424";"Kapfenstein";58;543;0;60;18276;319;1512468;72;270213;9;15613;0;0;86;1087754;1;2468;0;0;0;0;1;2468;0;0;0;0;0;0;0;0;0;0;0;0;7;41938;0;0;0;0;0;0;0;0;0;0;6;26063;1;15875;0;0;0;0;0;0;0;0;0;0;0;0;2948730;34;"";+0;+0;0;0;0;2;1;1;0;0;0;0;0;0
"62010";"Hatzendorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60420";"Hatzendorf";324;1151;294;260;124460;519;4701898;237;895478;15;32879;0;0;355;2036295;13;51141;0;0;0;0;6;47165;7;3976;0;0;0;0;0;0;0;0;0;0;79;378433;0;0;0;0;5;57406;0;0;0;0;61;233361;0;0;0;0;2;310;3;12667;1;49818;0;0;7;24871;8220584;34;"";+0;+0;0;0;0;9;63;63;0;5393;1512;0;767;0
"62011";"Hochstraden";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60414";"Frutten-Gießelsdorf";93;616;0;45;13370;216;995498;63;227976;11;19804;0;0;274;1912934;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;60373;0;0;0;0;0;0;0;0;0;0;16;43838;1;12889;0;0;0;0;2;3646;0;0;0;0;0;0;3229955;34;"";+0;+0;0;0;0;2;0;0;0;0;0;0;0;0
"62012";"Höflach";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60410";"Fehring";175;969;93;153;49221;506;2537509;117;371186;4;5587;0;0;153;1178889;13;132936;0;0;2;106597;4;17637;0;0;0;0;0;0;7;8702;0;0;0;0;54;200642;0;0;6;57394;3;17997;2;24618;0;0;36;83416;0;0;0;0;1;1366;4;7132;0;0;1;306;1;8413;4475970;34;"";+0;+0;0;0;0;3;36;27;9;2003;949;0;1052;0
"62013";"Hohenbrugg";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60421";"Hohenbrugg-Weinberg";326;2694;0;205;69210;1446;5566684;328;646427;32;49436;0;0;571;3304170;19;152596;0;0;4;110811;6;19175;4;14571;0;0;0;0;5;8039;0;0;0;0;113;394792;0;0;0;0;3;25579;0;0;0;0;88;242247;0;0;0;0;0;0;7;23386;2;64662;12;29716;1;9202;10183315;34;"";+0;+0;0;0;0;5;49;10;39;892;349;0;0;0
"62014";"Jamm";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60448";"Sankt Anna am Aigen";214;2389;0;190;55913;1281;3377461;353;733257;39;53008;0;0;445;1688445;37;65245;0;0;0;0;37;65245;0;0;0;0;0;0;0;0;0;0;0;0;61;162140;0;0;0;0;0;0;0;0;0;0;54;123544;5;34313;0;0;0;0;2;4283;0;0;0;0;0;0;6135469;34;"";+0;+0;0;0;0;3;1;0;1;1550;1466;0;0;0
"62015";"Johnsdorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60423";"Johnsdorf-Brunn";296;2281;50;219;85282;1450;4450184;280;692079;22;34598;0;0;253;1624962;5;20341;0;0;1;3648;3;13729;0;0;0;0;0;0;0;0;1;2964;0;0;81;379212;0;0;0;0;4;32571;0;0;0;0;61;131972;6;47043;0;0;0;0;0;0;4;157923;1;806;5;8897;7286658;34;"";+0;+0;0;0;0;5;60;59;1;5408;1365;0;530;0
"62016";"Kapfenstein";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60424";"Kapfenstein";211;1399;0;175;64337;689;3360602;250;852538;22;79166;0;0;239;2487836;7;19171;0;0;0;0;6;15713;0;0;0;0;0;0;0;0;1;3458;0;0;45;168307;0;0;0;0;2;799;0;0;0;0;37;136823;3;25727;0;0;0;0;0;0;0;0;2;1886;1;3072;7031957;34;"";+0;+0;0;0;0;4;0;0;0;567;541;0;0;0
"62017";"Klapping";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60448";"Sankt Anna am Aigen";64;292;104;33;20767;108;871244;44;149644;9;28536;0;0;135;628724;6;13718;0;0;0;0;0;0;5;13630;0;0;0;0;0;0;1;88;0;0;23;85015;0;0;0;0;1;19570;0;0;0;0;21;63785;0;0;0;0;0;0;0;0;0;0;0;0;1;1660;1797648;34;"";+0;+0;0;0;0;3;15;13;2;1572;813;0;759;0
"62018";"Kölldorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60424";"Kapfenstein";110;971;0;108;27346;521;1907718;118;431512;5;16545;0;0;199;1010652;3;14112;0;0;0;0;3;14112;0;0;0;0;0;0;0;0;0;0;0;0;24;115870;0;0;0;0;0;0;0;0;0;0;20;87736;3;25899;0;0;0;0;0;0;0;0;0;0;1;2235;3523755;34;"";+0;+0;0;0;0;1;2;1;1;976;954;0;0;0
"62019";"Magland";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60455";"Unterlamm";149;1293;0;123;48058;763;3585004;67;303116;6;9233;0;0;304;2216833;2;21151;0;0;0;0;2;21151;0;0;0;0;0;0;0;0;0;0;0;0;49;167106;0;0;0;0;1;23685;0;0;0;0;43;134680;0;0;0;0;0;0;5;8741;0;0;0;0;0;0;6350501;34;"";+0;+0;0;0;0;0;5;4;1;913;913;0;0;0
"62020";"Mahrensdorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60424";"Kapfenstein";54;648;0;56;20853;342;1370140;80;268047;19;63342;0;0;153;1577707;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;72408;0;0;0;0;0;0;0;0;0;0;10;46309;1;26099;0;0;0;0;0;0;0;0;0;0;0;0;3372497;34;"";+0;+0;0;0;0;3;0;0;0;183;96;0;0;0
"62021";"Neustift bei Kapfenstein";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60424";"Kapfenstein";121;979;0;68;19942;545;1786062;105;224741;3;6966;0;0;213;1370800;28;39997;0;0;0;0;28;39997;0;0;0;0;0;0;0;0;0;0;0;0;26;77993;0;0;0;0;0;0;0;0;0;0;24;75342;0;0;0;0;0;0;2;2651;0;0;0;0;0;0;3526501;34;"";+0;+0;0;0;0;2;3;0;3;699;643;0;0;0
"62022";"Oberlamm";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60455";"Unterlamm";140;1139;0;135;43185;537;2715742;119;451661;35;73303;0;0;281;1635980;2;18669;0;0;0;0;1;15667;0;0;0;0;0;0;0;0;1;3002;0;0;61;230145;0;0;0;0;3;34831;0;0;0;0;55;185876;0;0;0;0;0;0;2;8435;0;0;0;0;1;1003;5168685;34;"";+0;+0;0;0;0;1;1;1;0;1410;1410;0;0;0
"62023";"Oedgraben";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60420";"Hatzendorf";71;536;0;57;19850;272;1244723;69;317372;11;24619;0;0;84;614924;3;8298;0;0;0;0;3;8298;0;0;0;0;0;0;0;0;0;0;0;0;45;120592;0;0;0;0;0;0;0;0;0;0;41;70878;1;20380;0;0;0;0;0;0;3;29334;0;0;0;0;2350378;34;"";+0;+0;0;0;0;1;7;3;4;0;0;0;0;0
"62024";"Pertlstein";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60440";"Pertlstein";336;1650;54;219;80199;894;4171803;158;645748;11;27287;0;0;388;4046688;13;126000;0;0;4;83246;4;24412;0;0;0;0;0;0;0;0;5;18342;0;0;65;210920;0;0;3;32343;0;0;0;0;0;0;47;152023;0;0;0;0;1;1672;2;613;0;0;8;8140;4;16129;9308645;34;"";+0;+0;0;0;0;8;44;44;0;2032;1628;0;340;0
"62025";"Petersdorf I";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60410";"Fehring";150;1168;0;115;36137;576;2248702;105;360674;10;11900;0;0;327;3473471;5;14383;0;0;0;0;0;0;1;942;0;0;0;0;0;0;4;13441;0;0;54;160876;0;0;0;0;0;0;0;0;0;0;51;159999;0;0;0;0;0;0;0;0;0;0;3;877;0;0;6306143;34;"";+0;+0;0;0;0;6;4;4;0;0;0;0;0;0
"62026";"Petzelsdorf";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60410";"Fehring";124;798;0;113;32693;351;1801250;97;332039;37;90066;0;0;217;1100821;1;5233;0;0;0;0;1;5233;0;0;0;0;0;0;0;0;0;0;0;0;23;79471;0;0;0;0;3;23328;0;0;0;0;19;50971;1;5172;0;0;0;0;0;0;0;0;0;0;0;0;3441573;34;"";+0;+0;0;0;0;3;20;20;0;0;0;0;0;0
"62027";"Pichla";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60424";"Kapfenstein";78;522;0;67;16796;230;889080;70;249356;18;21195;0;0;128;872284;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;49283;0;0;0;0;0;0;0;0;0;0;14;46898;0;0;0;0;0;0;0;0;0;0;0;0;1;2385;2097994;34;"";+0;+0;0;0;0;1;1;0;1;0;0;0;0;0
"62028";"Plesch";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60448";"Sankt Anna am Aigen";230;1944;0;263;46754;769;1923182;357;644246;197;305357;0;0;348;1426850;1;5424;0;0;0;0;1;5424;0;0;0;0;0;0;0;0;0;0;0;0;37;122290;0;0;0;0;0;0;0;0;0;0;34;115023;2;4985;0;0;0;0;0;0;0;0;0;0;1;2282;4474103;34;"";+0;+0;0;0;0;5;3;3;0;0;0;0;0;0
"62029";"Risola";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60448";"Sankt Anna am Aigen";41;411;13;34;11781;150;746183;52;146001;36;75726;0;0;135;548020;2;7549;0;0;0;0;0;0;2;7549;0;0;0;0;0;0;0;0;0;0;15;38736;0;0;0;0;0;0;0;0;0;0;15;38736;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1573996;34;"";+0;+0;0;0;0;5;14;13;1;361;209;0;152;0
"62030";"Schiefer";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60410";"Fehring";239;1655;169;116;61277;1035;3791581;87;204815;0;0;0;0;416;2827303;18;104122;0;0;9;63451;7;38062;1;45;0;0;0;0;0;0;1;2564;0;0;65;200048;0;0;6;67796;0;0;0;0;0;0;44;95102;1;4016;0;0;0;0;3;15138;0;0;9;12298;2;5698;7189146;34;"";+0;+0;0;0;0;2;58;55;3;3148;783;0;1152;1
"62031";"Stang";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60420";"Hatzendorf";152;1051;132;142;91761;536;3835612;162;717306;21;65381;0;0;243;2405067;7;38958;0;0;0;0;2;32333;4;3473;0;0;0;0;0;0;1;3152;0;0;64;229690;0;0;0;0;3;27619;0;0;0;0;60;193471;0;0;0;0;0;0;0;0;1;8600;0;0;0;0;7383775;34;"";+0;+0;0;0;0;8;59;59;0;2218;683;0;133;0
"62032";"Tiefenbach";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60420";"Hatzendorf";118;840;0;79;24895;485;1988720;91;458660;5;4069;0;0;148;1248456;4;10634;0;0;0;0;4;10634;0;0;0;0;0;0;0;0;0;0;0;0;46;162940;0;0;0;0;0;0;0;0;0;0;42;113681;0;0;0;0;0;0;0;0;4;49259;0;0;0;0;3898374;34;"";+0;+0;0;0;0;1;26;8;18;0;0;0;0;0
"62033";"Unterlamm";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60455";"Unterlamm";247;1310;0;205;55400;778;3766805;135;394302;35;56666;0;0;150;642667;1;13660;0;0;0;0;1;13660;0;0;0;0;0;0;0;0;0;0;0;0;55;202862;0;0;0;0;1;10256;0;0;0;0;51;181529;0;0;0;0;0;0;2;7081;0;0;0;0;1;3996;5132362;34;"";+0;+0;0;0;0;2;4;4;0;1506;1506;0;0;0
"62034";"Waltra";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60448";"Sankt Anna am Aigen";166;1411;0;147;30810;650;1939116;233;550995;72;99188;0;0;312;1265501;1;2093;0;0;0;0;1;2093;0;0;0;0;0;0;0;0;0;0;0;0;29;102590;0;0;0;0;0;0;1;24577;2;11902;26;66111;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3990293;34;"";+0;+0;0;0;0;2;1;0;1;206;82;0;0;0
"62035";"Weinberg";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60421";"Hohenbrugg-Weinberg";185;1061;245;168;81132;411;3189482;198;505486;82;214534;0;0;314;979529;23;135661;0;0;0;0;3;41252;7;30133;0;0;0;0;0;0;0;0;13;64276;68;300930;0;0;0;0;1;27598;0;0;0;0;58;193735;0;0;0;0;0;0;3;2794;2;43581;0;0;4;33222;5406754;34;"";+0;+0;0;0;0;4;49;49;0;3286;1496;0;1782;0
"62101";"Altenmarkt bei Riegersburg";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60447";"Riegersburg";146;1112;0;154;52442;580;3729010;128;667177;28;62552;0;0;223;2794868;3;5401;0;0;0;0;3;5401;0;0;0;0;0;0;0;0;0;0;0;0;39;175553;0;0;1;3106;1;31280;0;0;0;0;37;141167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7487003;34;"";+0;+0;0;0;0;7;3;3;0;877;877;0;0;0
"62102";"Auersbach";"Steiermark";"Feldbach";"Feldbach";"Feldbach";"Feldbach";"60401";"Auersbach";329;1805;0;263;88906;954;5960940;190;1227961;9;54512;0;0;412;4953251;1;19008;0;0;0;0;1;19008;0;0;0;0;0;0;0;0;0;0;0;0;44;287830;0;0;0;0;2;41796;0;0;0;0;40;213850;1;28213;0;0;0;0;0;0;0;0;0;0;1;3971;12592408;34;"";+0;+0;0;0;0;4;22;22;0;1973;1973;0;0;0
