"KG-NR";"KATASTRALGEMEINDE";"BUNDESLAND";"VERMESSUNGSAMT";"BEZIRKSGERICHT";"FINANZAMT";"BEZIRKSHAUPTMANNSCHAFT/MAGISTRAT";"PG-NR";"POLITISCHE GEMEINDE";"ANZ_EZ";"ANZ_GST";"ANZ_GST GK";"ANZ_BAUFLÄCHEN";"FL_BAUFLÄCHEN";"ANZ_LANDW. GENUTZT";"FL_LANDW. GENUTZT";"ANZ_GÄRTEN";"FL_GÄRTEN";"ANZ_WEINGÄRTEN";"FL_WEINGÄRTEN";"ANZ_ALPEN";"FL_ALPEN";"ANZ_WALD";"FL_WALD";"ANZ_GEWÄSSER";"FL_GEWÄSSER";"ANZ_Strom";"FL_Strom";"ANZ_Flüsse";"FL_Flüsse";"ANZ_Bäche";"FL_Bäche";"ANZ_Gräben";"FL_Gräben";"ANZ_Kanäle";"FL_Kanäle";"ANZ_Seen";"FL_Seen";"ANZ_Sümpfe";"FL_Sümpfe";"ANZ_Teiche";"FL_Teiche";"ANZ_andere GEWÄSSER";"FL_andere GEWÄSSER";"ANZ_SONSTIGE";"FL_SONSTIGE";"ANZ_Bundesstraßen A";"FL_Bundesstraßen A";"ANZ_Bundesstraßen S und B";"FL_Bundesstraßen S und B";"ANZ_Landesstraßen";"FL_Landesstraßen";"ANZ_Bezirksstraßen";"FL_Bezirksstraßen";"ANZ_Güterwege";"FL_Güterwege";"ANZ_Wege";"FL_Wege";"ANZ_Straßen";"FL_Straßen";"ANZ_Gassen";"FL_Gassen";"ANZ_Plätze";"FL_Plätze";"ANZ_Ortsraum";"FL_Ortsraum";"ANZ_Bahngrund";"FL_Bahngrund";"ANZ_Unproduktiv (Öde)";"FL_Unproduktiv (Öde)";"ANZ_andere SONSTIGE";"FL_andere SONSTIGE";"FL_KATASTRALGEMEINDE";"MER";"ZENTRUM Bezeichnung";"y-Koord";"x-Koord";"y-ggmmss";"x-ggmmss";"Höhe";"ANZ_TP";"ANZ_EP";"ANZ_EPterr";"ANZ_EPphot";"ANZ_GP";"ANZ_GP E";"ANZ_GP S";"ANZ_GP G";"ANZ_GP PP"
"05009";"Götzendorf";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30709";"Götzendorf an der Leitha";703;1525;145;461;341713;717;10503477;229;240537;0;0;0;0;81;646880;18;122869;0;0;4;45293;7;42274;0;0;6;33756;0;0;0;0;1;1546;0;0;159;925557;0;0;10;90578;1;14424;0;0;0;0;100;345262;2;4069;5;16965;0;0;8;25297;3;196078;12;133238;18;99646;12781033;34;"";+17480;+320895;163404;480137;171;13;97;97;0;4636;3874;0;756;0
"05010";"Hof am Leithagebirge";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30713";"Hof am Leithaberge";1033;2132;891;402;191322;1236;12615022;270;203014;25;43065;0;0;32;8086785;18;168921;0;0;4;63326;8;84786;4;12433;0;0;0;0;0;0;0;0;2;8376;166;681644;0;0;5;71130;11;92891;0;0;0;0;91;284560;4;18295;40;139205;0;0;8;61144;0;0;2;786;5;13633;21989773;34;"";+18306;+311745;163442;475640;216;28;71;71;0;5613;2326;0;3263;0
"05011";"Höflein";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30712";"Höflein";970;3527;102;507;356944;1763;15468728;103;96586;778;2210776;0;0;221;3347513;15;112315;0;0;0;0;0;0;10;89003;0;0;0;0;3;14774;0;0;2;8538;213;782322;0;0;0;0;8;48397;0;0;0;0;178;598728;5;30240;1;776;0;0;3;12629;0;0;0;0;18;91552;22375184;34;"";+34067;+325262;164726;480356;190;18;111;111;0;776;342;0;416;0
"05012";"Mannersdorf am Leithagebirge";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30716";"Mannersdorf am Leithagebirge";1879;6054;10;826;771844;3093;14020901;800;603620;44;64477;0;0;1019;13019868;53;234975;0;0;13;82633;6;20350;21;82682;12;38849;0;0;0;0;1;10461;0;0;283;1116540;0;0;7;82025;6;76667;0;0;0;0;91;222156;21;34600;37;66335;0;0;23;75945;1;44270;1;288;96;514254;29832225;34;"";+20054;+314705;163607;475816;208;42;93;93;0;10509;10451;0;56;0
"05013";"Margarethen am Moos";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30706";"Enzersdorf an der Fischa";709;1400;328;309;271785;740;10764473;148;138876;0;0;0;0;83;972522;15;177541;0;0;2;24412;5;107490;0;0;0;0;0;0;1;2463;7;43176;0;0;124;531844;0;0;5;74041;1;8945;0;0;0;0;77;275841;3;19945;23;43497;0;0;2;13949;3;53741;0;0;10;41885;12857041;34;"";+20480;+323598;163629;480304;166;10;86;84;2;5166;3834;0;1323;0
"05014";"Pachfurth";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30721";"Rohrau";303;820;76;234;138185;277;4325618;127;99342;9;5216;0;0;96;580458;23;146587;0;0;8;70216;0;0;14;71303;0;0;0;0;0;0;0;0;1;5068;74;242476;0;0;4;30900;2;8637;0;0;0;0;54;110095;1;3335;0;0;0;0;6;5345;1;49657;0;0;6;34507;5537882;34;"";+37844;+323721;165028;480305;149;2;48;48;0;1758;1350;0;407;0
"05015";"Pischelsdorf";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30709";"Götzendorf an der Leitha";452;1194;778;225;143533;649;11251960;75;69858;1;2173;0;0;126;479092;14;117028;0;0;3;23075;7;52782;0;0;3;22503;0;0;0;0;0;0;1;18668;144;533002;0;0;4;32310;0;0;0;0;0;0;113;359726;2;4378;1;1462;0;0;7;17882;2;71509;9;23665;6;22070;12596646;34;"";+17674;+318478;163413;480018;174;12;86;86;0;3588;564;0;2927;0
"05016";"Prugg Schloß";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30704";"Bruck an der Leitha";28;84;7;32;43704;13;253618;12;21591;0;0;0;0;17;273554;10;87536;0;0;6;35697;2;40594;0;0;1;9400;0;0;1;1845;0;0;0;0;11;41364;0;0;0;0;0;0;0;0;0;0;2;842;1;1255;2;4019;0;0;1;1590;0;0;0;0;5;33658;721367;34;"";+34180;+320946;164730;480136;155;1;7;7;0;235;200;0;35;0
"05017";"Rohrau";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30721";"Rohrau";296;879;129;179;137552;309;4380893;105;86727;0;0;0;0;190;618735;64;333300;0;0;19;98324;0;0;24;72164;0;0;0;0;7;85801;0;0;14;77011;90;223930;0;0;7;41216;5;26261;0;0;0;0;51;89067;4;4906;0;0;0;0;6;2223;0;0;0;0;17;60257;5781137;34;"";+39138;+325504;165131;480402;148;1;34;34;0;1876;838;0;1033;0
"05018";"Sarasdorf";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30726";"Trautmannsdorf an der Leitha";614;1559;85;211;126389;1004;8413193;138;143725;101;171636;0;0;144;585411;5;81448;0;0;0;0;0;0;4;12658;0;0;0;0;0;0;0;0;1;68790;92;506764;0;0;2;40648;6;69199;0;0;0;0;62;201240;1;3108;1;1992;0;0;9;23919;1;127371;0;0;10;39287;10028566;34;"";+25658;+320442;164038;480121;163;9;80;80;0;3265;2642;0;616;0
"05019";"Sommerein";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30724";"Sommerein";1155;2361;263;596;537618;1250;21686294;156;127019;81;208890;0;0;257;14487171;42;537990;0;0;4;154519;21;147967;4;9606;3;76102;0;0;0;0;0;0;10;149796;221;3945544;0;0;4;14443;17;140411;0;0;0;0;129;450800;15;128103;5;9243;0;0;23;63356;0;0;0;0;28;3139188;41530526;34;"";+24198;+317043;163927;475931;197;31;181;181;0;7619;6226;0;1385;0
"05020";"Stixneusiedl";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30726";"Trautmannsdorf an der Leitha";662;1492;576;357;163859;604;5749093;72;93896;267;516711;0;0;141;1413564;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;105;322911;0;0;2;20730;8;34246;0;0;0;0;82;233072;0;0;4;7772;0;0;5;23603;0;0;1;22;3;3466;8260034;34;"";+25597;+322996;164036;480244;185;10;57;57;0;3059;787;0;2080;0
"05021";"Trautmannsdorf";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30726";"Trautmannsdorf an der Leitha";457;1094;122;312;229510;450;8035538;163;274844;38;67703;0;0;148;1037618;19;147248;0;0;1;24054;3;16478;5;12747;4;58720;0;0;0;0;2;4083;4;31166;110;560273;0;0;0;0;6;102287;0;0;0;0;64;215637;3;16310;5;9871;0;0;17;20872;2;127097;1;191;12;68008;10352734;34;"";+22058;+321157;163745;480145;168;9;70;70;0;3181;2533;0;645;0
"05022";"Wilfleinsdorf";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30704";"Bruck an der Leitha";570;1152;423;360;240690;442;6633517;123;103786;0;0;0;0;189;334409;21;45474;0;0;15;29734;0;0;3;8904;0;0;0;0;1;1207;2;5629;0;0;127;717238;0;0;3;51110;10;68724;0;0;0;0;49;232108;1;973;11;38189;0;0;9;7859;1;197696;0;0;43;120579;8075114;34;"";+29172;+319416;164328;480047;161;12;47;47;0;3352;1478;0;1857;0
"05023";"Hollern";"Niederösterreich";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"Bruck an der Leitha";"30721";"Rohrau";219;697;43;124;88687;366;5060117;53;55409;23;146403;0;0;64;401396;20;75793;0;0;4;22747;0;0;15;49848;0;0;0;0;1;3198;0;0;0;0;74;204729;0;0;0;0;4;19751;0;0;0;0;55;153405;1;2359;0;0;0;0;3;13269;0;0;0;0;11;15945;6032534;34;"";+41686;+327402;165335;480503;157;6;44;44;0;1335;1124;0;211;0
"05101";"Bad Deutsch Altenburg";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30702";"Bad Deutsch - Altenburg";805;1681;191;510;299216;741;10293213;312;274572;35;106691;0;0;93;554926;10;230485;0;0;2;175008;2;17307;5;27518;0;0;0;0;0;0;1;10652;0;0;179;817186;0;0;3;57281;8;64500;0;0;0;0;83;229569;6;58799;9;17516;0;0;29;28285;0;0;0;0;41;361236;12576289;34;"";+42635;+331565;165422;480718;162;13;100;100;0;1962;1225;0;716;0
"05102";"Berg";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30728";"Wolfsthal-Berg";792;2124;75;338;173572;1111;6975243;177;201969;275;589033;0;0;148;1039710;5;83175;0;0;0;0;0;0;2;1580;0;0;0;0;1;7511;2;74084;0;0;141;395010;0;0;1;14154;6;86073;0;0;2;6550;83;202449;0;0;3;18092;0;0;30;6154;1;9720;0;0;15;51818;9457712;34;"";+52544;+329706;170220;480615;154;16;85;85;0;3293;2887;0;406;0
"05103";"Deutsch Haslau";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30719";"Prellenkirchen";337;1282;12;141;96464;758;5824845;145;171495;89;315908;0;0;104;331029;5;100265;0;0;0;0;0;0;4;2096;0;0;0;0;0;0;0;0;1;98169;66;212261;0;0;0;0;3;35150;0;0;0;0;45;127868;1;2056;4;8152;0;0;0;0;0;0;3;11998;10;27037;7052267;34;"";+45355;+324244;165631;480320;175;11;51;51;0;1200;1156;0;44;0
"05104";"Hainburg an der Donau";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30710";"Hainburg a.d. Donau";2617;5233;135;1473;550556;1651;7232362;1687;1440036;73;133896;0;0;341;10877981;26;2662368;5;2447801;7;164185;1;7956;8;15209;1;13680;0;0;2;1126;1;11587;1;824;379;2144544;0;0;7;90378;10;56232;0;0;0;0;144;272390;44;148155;38;42255;1;2335;10;47950;7;91608;9;547881;109;845360;25041743;34;"";+45334;+334555;165634;480854;158;36;179;179;0;7603;6906;0;684;0
"05105";"Haslau an der Donau";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30711";"Haslau - Maria Ellend";608;1328;204;342;188669;545;5978434;209;171616;26;39815;0;0;113;2557459;35;1536275;2;802412;0;0;33;733863;0;0;0;0;0;0;0;0;0;0;0;0;150;642924;0;0;9;83487;3;19099;0;0;0;0;80;249684;4;4560;15;16822;0;0;8;6724;3;60212;3;8801;25;193535;11115192;34;"";+29043;+330590;164324;480649;193;12;67;67;0;4213;3321;0;885;0
"05107";"Hundsheim";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30715";"Hundsheim";545;1220;643;241;166276;553;8539171;100;108946;72;177390;0;0;201;3753907;10;56637;0;0;0;0;6;44486;3;9971;0;0;0;0;0;0;1;2180;0;0;97;622741;0;0;0;0;8;56062;0;0;0;0;78;240111;2;3448;1;614;0;0;4;21588;0;0;1;268482;3;32436;13425068;34;"";+45202;+331276;165626;480708;232;18;43;43;0;3080;425;0;2621;0
"05108";"Maria Ellend";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30711";"Haslau - Maria Ellend";246;616;49;138;82381;222;4928449;112;86796;29;39134;0;0;63;7928460;5;285126;1;5129;1;164205;1;104124;0;0;0;0;0;0;2;11668;0;0;0;0;91;367790;0;0;7;55034;1;13089;0;0;0;0;44;160895;3;4100;0;0;0;0;15;20057;1;30414;4;34589;16;49612;13718136;34;"";+26887;+330290;164140;480640;179;10;56;56;0;3027;2580;0;432;0
"05109";"Petronell";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30718";"Petronell - Carnuntum";850;2096;189;511;410497;967;12732858;178;228031;95;292632;0;0;177;6571610;27;3841004;6;2721503;0;0;0;0;18;1109566;0;0;0;0;2;7919;1;2016;0;0;191;1287275;0;0;12;206767;6;9482;0;0;0;0;107;468807;6;27912;18;41208;0;0;9;23715;6;156506;16;242797;11;110081;25363907;34;"";+39883;+330813;165209;480654;175;19;97;97;0;4185;3026;0;1152;0
"05110";"Prellenkirchen";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30719";"Prellenkirchen";1535;3721;8;377;254460;2411;23617672;132;118003;622;1417977;0;0;51;1501461;8;59160;0;0;0;0;0;0;6;56527;0;0;0;0;0;0;1;2357;1;276;162;833673;0;0;0;0;0;0;4;85246;0;0;123;513771;9;129086;5;13816;0;0;9;19217;0;0;0;0;12;72537;27802406;34;"";+46541;+326648;165729;480438;177;32;131;131;0;9845;9786;0;22;0
"05111";"Regelsbrunn";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30722";"Scharndorf";295;743;65;172;106289;284;4136345;150;138873;13;28770;0;0;78;1462822;14;458828;0;0;1;1757;12;457036;1;35;0;0;0;0;0;0;0;0;0;0;64;245830;0;0;3;53118;2;5579;0;0;0;0;34;105395;1;1286;0;0;0;0;10;13316;3;41668;6;3334;5;22134;6577757;34;"";+33385;+329987;164654;480629;186;8;53;53;0;2859;2398;0;458;0
"05112";"Scharndorf";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30722";"Scharndorf";474;1209;33;218;161438;814;8495745;36;44988;24;87332;0;0;35;1681440;9;23582;0;0;0;0;0;0;6;18747;0;0;0;0;0;0;2;2165;1;2670;84;303566;0;0;0;0;2;43784;0;0;0;0;54;194997;0;0;0;0;0;0;9;23155;0;0;0;0;19;41630;10798091;34;"";+34913;+328353;164807;480536;182;9;55;55;0;2922;2748;0;166;0
"05113";"Schönabrunn";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30719";"Prellenkirchen";226;708;2;101;68010;368;3901027;86;63858;45;136533;0;0;69;95929;6;88080;0;0;1;24865;0;0;3;13685;0;0;0;0;0;0;2;49530;0;0;47;136483;0;0;0;0;5;39974;0;0;0;0;34;68757;1;4861;0;0;0;0;2;11850;0;0;0;0;5;11041;4489920;34;"";+43374;+326800;165456;480443;189;7;21;21;0;2683;2556;0;127;0
"05114";"Wangheim";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30719";"Prellenkirchen";61;164;2;5;8903;112;2023018;0;0;0;0;0;0;52;117890;1;34312;0;0;1;34312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;27094;0;0;0;0;0;0;0;0;0;0;6;27094;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2211217;34;"";+48457;+321873;165859;480203;151;4;7;7;0;57;44;0;13;0
"05115";"Wildungsmauer";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30722";"Scharndorf";360;894;20;215;150808;387;5454844;95;91233;33;72726;0;0;63;1168510;16;1201666;1;922055;0;0;11;274962;3;4424;0;0;0;0;0;0;1;225;0;0;98;311915;0;0;8;56243;3;15791;0;0;0;0;47;143500;6;9130;1;168;0;0;20;9623;3;35116;0;0;10;42344;8451702;34;"";+35230;+330648;164823;480650;180;16;48;48;0;3711;3636;0;73;0
"05116";"Wolfsthal";"Niederösterreich";"Bruck an der Leitha";"Hainburg an der Donau";"Bruck an der Leitha";"Bruck an der Leitha";"30728";"Wolfsthal-Berg";687;1810;53;327;198541;830;8954493;213;301649;45;72821;0;0;382;10519795;21;992810;4;938026;0;0;0;0;11;45026;0;0;0;0;0;0;4;7316;2;2442;185;735480;0;0;14;106677;3;8224;0;0;0;0;101;333931;5;43009;5;12216;0;0;15;3483;4;75776;1;2708;37;149456;21775589;34;"";+50241;+333349;170030;480814;149;23;153;153;0;6769;6253;0;516;0
"05202";"Ebergassing";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32401";"Ebergassing";557;1092;281;302;269459;446;5184269;137;177527;0;0;0;0;88;1260848;25;112209;0;0;13;81236;3;9208;8;17756;0;0;0;0;0;0;1;4009;0;0;127;384005;0;0;6;47253;5;31914;0;0;0;0;56;156173;7;9696;4;12317;0;0;23;16123;5;34212;0;0;21;76317;7388317;34;"";+13553;+322970;163054;480244;184;9;33;33;0;3493;2299;0;1189;0
"05203";"Fischamend Dorf";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32402";"Fischamend";379;1224;59;234;153412;479;6023986;179;136864;5;27658;0;0;233;2994087;48;2350875;28;2198861;7;25662;1;9085;2;784;0;0;0;0;5;24314;0;0;5;92169;114;1529903;1;40034;4;88578;3;32073;0;0;0;0;49;148388;5;1802;3;2644;0;0;9;19811;8;105247;1;1228;31;1090098;13216785;34;"";+19345;+330584;163535;480650;182;10;48;48;0;2624;1930;0;689;0
"05204";"Fischamend Markt";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32402";"Fischamend";941;2048;89;459;340562;898;7754285;414;311042;0;0;0;0;96;1944972;15;455708;0;0;0;0;10;334682;1;7695;0;0;0;0;1;20055;0;0;3;93276;227;905351;6;126043;3;76911;4;67131;0;0;0;0;73;96083;33;55170;14;20451;1;1672;30;40979;4;47321;14;150760;45;222830;11711920;34;"";+21405;+330328;163715;480642;180;7;42;42;0;4385;4063;0;322;0
"05205";"Gramatneusiedl";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32405";"Gramatneusiedl";737;1508;272;315;208552;651;5312001;355;294006;4;20824;0;0;37;198639;35;133106;0;0;4;35736;17;50122;9;6827;0;0;0;0;4;39631;1;790;0;0;153;557460;0;0;0;0;2;35695;1;2857;0;0;71;140657;7;19523;21;45121;1;508;23;15010;1;144694;0;0;26;153395;6724588;34;"";+11610;+321324;162920;480151;185;11;61;61;0;4072;2169;0;1804;0
"05206";"Gutenhof";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32406";"Himberg";24;177;2;11;33625;87;4242043;4;13590;0;0;0;0;49;959080;11;58430;0;0;0;0;5;9096;2;3042;0;0;0;0;0;0;4;46292;0;0;53;617387;0;0;1;3355;1;26753;1;3048;0;0;31;105682;1;6701;0;0;0;0;0;0;1;52758;0;0;17;419090;5924155;34;"";+9872;+324425;162757;480331;180;4;23;23;0;134;72;0;58;0
"05207";"Himberg";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32406";"Himberg";1527;3160;197;1055;682427;1142;18064509;707;470585;0;0;0;0;219;1165398;41;427439;0;0;0;0;18;365525;16;18894;0;0;0;0;1;2120;2;35814;4;5086;329;1446820;0;0;3;23310;16;132444;1;10;0;0;113;244801;32;96493;51;94763;0;0;12;17206;3;110754;0;0;98;727039;22257178;34;"";+7879;+326950;162621;480453;172;22;171;171;0;8478;7480;0;971;0
"05208";"Kledering";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32419";"Schwechat";246;355;144;164;76828;113;368047;118;100118;0;0;0;0;1;5841;3;184;0;0;0;0;3;184;0;0;0;0;0;0;0;0;0;0;0;0;57;220731;0;0;0;0;6;14959;0;0;1;2682;10;2272;1;447;16;23823;0;0;8;4224;4;160084;0;0;11;12240;771749;34;"";+7922;+332595;162623;480756;171;0;23;23;0;1403;181;0;1021;0
"05209";"Kleinneusiedl";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32407";"Klein-Neusiedl";341;717;0;244;169813;253;3443184;133;112849;0;0;0;0;25;162065;13;41411;0;0;4;28100;1;7908;8;5403;0;0;0;0;0;0;0;0;0;0;82;2036131;0;0;0;0;1;18252;0;0;0;0;21;54754;0;0;29;65069;0;0;5;6909;1;20888;0;0;25;1870259;5965453;34;"";+19547;+328951;163545;480557;188;4;21;21;0;2789;2755;0;34;0
"05210";"Leopoldsdorf";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32410";"Leopoldsdorf";1142;1649;314;469;394462;611;4301813;467;406753;0;0;0;0;16;80373;20;152498;0;0;0;0;6;30676;1;1715;1;1026;0;0;2;6764;8;93509;2;18808;199;555297;0;0;6;66000;7;48148;0;0;0;0;43;43276;25;42849;49;73097;0;0;0;0;2;28326;1;320;66;253281;5891196;34;"";+4827;+329729;162353;480623;180;7;55;55;0;3507;2342;0;1145;0
"05211";"Mannswörth";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32419";"Schwechat";680;1660;255;461;299404;584;13535988;362;457034;0;0;0;0;119;3706862;52;1491838;2;25662;17;1168463;2;4574;0;0;0;0;0;0;1;13822;8;135961;22;143356;294;5713616;7;492090;3;147650;12;72564;0;0;0;0;80;224889;20;75941;30;38681;0;0;12;14789;35;178953;1;228;94;4467831;25204742;34;"";+13772;+334248;163106;480849;158;26;107;107;0;8763;6829;0;1906;0
"05212";"Maria Lanzendorf";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32411";"Maria - Lanzendorf";569;947;199;318;132577;261;972020;331;237143;0;0;0;0;1;2254;12;24042;0;0;0;0;12;24042;0;0;0;0;0;0;0;0;0;0;0;0;120;330923;0;0;3;14950;2;4721;0;0;0;0;20;18776;29;43775;19;28148;0;0;15;9588;1;28808;1;77;30;182080;1698959;34;"";+6868;+329125;162532;480604;171;3;25;25;0;2798;1817;0;977;0
"05213";"Moosbrunn";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32413";"Moosbrunn";809;2495;192;527;421336;1397;14833820;256;243275;1;3490;0;0;206;430698;81;436393;0;0;8;88223;21;133678;21;18266;0;0;0;0;29;181244;2;14982;0;0;148;541542;0;0;0;0;12;136054;0;0;0;0;85;249622;13;33299;14;32653;0;0;4;11362;0;0;0;0;20;78552;16910554;34;"";+9580;+320056;162742;480110;186;13;194;194;0;10203;9333;0;861;0
"05215";"Oberlanzendorf";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32409";"Lanzendorf";260;473;63;183;107379;137;2160623;106;88222;0;0;0;0;1;4475;3;13991;0;0;0;0;3;13991;0;0;0;0;0;0;0;0;0;0;0;0;60;198510;0;0;0;0;1;1212;0;0;0;0;17;43379;9;12503;1;1033;0;0;2;448;0;0;0;0;30;139935;2573200;34;"";+7813;+329587;162618;480619;168;4;21;21;0;1863;1303;0;556;0
"05216";"Pellendorf";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32406";"Himberg";251;517;73;193;131704;168;4735483;75;92226;0;0;0;0;33;115474;13;139466;0;0;0;0;10;93110;1;621;0;0;0;0;0;0;2;45735;0;0;75;1165086;0;0;0;0;14;42426;0;0;0;0;35;110169;6;24350;1;958;0;0;1;969;2;47104;0;0;16;939110;6379439;34;"";+8840;+328905;162707;480557;166;9;44;44;0;2465;2219;0;245;0
"05217";"Rannersdorf";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32419";"Schwechat";631;1171;223;378;310949;387;2939207;350;301713;0;0;0;0;19;27931;28;160959;0;0;0;0;28;160959;0;0;0;0;0;0;0;0;0;0;0;0;139;473422;0;0;1;28650;5;7067;0;0;0;0;53;73537;18;33413;19;55926;0;0;5;3824;4;128612;0;0;34;142393;4214181;34;"";+9887;+332120;162758;480741;168;6;34;34;0;3238;1880;0;1280;0
"05218";"Rauchenwarth";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32417";"Rauchenwarth";472;1782;17;233;125541;1349;12246713;161;153643;0;0;0;0;21;390951;1;1014;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1014;0;0;72;484218;0;0;1;122;4;59090;0;0;0;0;47;155548;0;0;3;3905;0;0;7;17603;0;0;1;3561;9;244389;13402080;34;"";+14411;+326997;163136;480454;207;14;27;27;0;3575;3427;0;148;0
"05219";"Schwadorf";"Niederösterreich";"Bruck an der Leitha";"Schwechat";"Wien-Umgebung";"Wien - Umgebung";"32418";"Schwadorf";775;1590;27;447;294187;656;8239894;260;251977;21;46014;0;0;71;1360533;22;76980;0;0;6;30851;3;4908;5;10545;6;22788;0;0;1;2500;1;5388;0;0;147;1104204;0;0;4;55712;6;55401;0;0;0;0;73;175366;12;25671;8;11189;0;0;18;11348;4;20953;0;0;22;748564;11373789;34;"";+18595;+325759;163458;480414;163;11;47;47;0;6446;6272;0;136;0
